date,overnight_rate,yield_2y,yield_3y,yield_5y,yield_7y,yield_10y,yield_long,usdcad_legacy,usdcad_current,usdcad,yield_spread_10y_2y
2010-01-21,0.25,1.18,1.64,2.5,2.84,3.39,4.0,1.0487,,1.0487,2.21
2010-01-22,0.25,1.17,1.63,2.46,2.82,3.37,3.99,1.0564,,1.0564,2.2
2010-01-25,0.25,1.18,1.64,2.47,2.82,3.38,4.0,1.0582,,1.0582,2.2
2010-01-26,0.25,1.17,1.62,2.44,2.8,3.36,3.97,1.0606,,1.0606,2.19
2010-01-27,0.25,1.22,1.66,2.46,2.81,3.35,3.96,1.0657,,1.0657,2.13
2010-01-28,0.25,1.18,1.62,2.44,2.78,3.33,3.93,1.0643,,1.0643,2.1500000000000004
2010-01-29,0.25,1.32,1.62,2.45,2.79,3.34,3.94,1.065,,1.065,2.0199999999999996
2010-02-01,0.25,1.33,1.63,2.47,2.82,3.38,3.98,1.0653,,1.0653,2.05
2010-02-02,0.25,1.29,1.59,2.45,2.81,3.37,3.99,1.0607,,1.0607,2.08
2010-02-03,0.25,1.33,1.64,2.5,2.86,3.42,4.04,1.0609,,1.0609,2.09
2010-02-04,0.25,1.28,1.58,2.43,2.79,3.36,3.99,1.0734,,1.0734,2.08
2010-02-05,0.25,1.25,1.56,2.42,2.78,3.36,4.0,1.0725,,1.0725,2.11
2010-02-08,0.25,1.25,1.56,2.41,2.77,3.35,3.99,1.0692,,1.0692,2.1
2010-02-09,0.25,1.28,1.59,2.45,2.81,3.38,4.01,1.069,,1.069,2.0999999999999996
2010-02-10,0.25,1.34,1.65,2.51,2.87,3.43,4.04,1.0671,,1.0671,2.09
2010-02-11,0.25,1.37,1.67,2.54,2.9,3.47,4.06,1.0523,,1.0523,2.1
2010-02-12,0.25,1.34,1.65,2.52,2.88,3.46,4.06,1.0531,,1.0531,2.12
2010-02-15,0.25,,,,,,,1.048,,1.048,
2010-02-16,0.25,1.32,1.62,2.5,2.87,3.44,4.06,1.0426,,1.0426,2.12
2010-02-17,0.25,1.34,1.65,2.52,2.89,3.47,4.08,1.0455,,1.0455,2.13
2010-02-18,0.25,1.37,1.68,2.56,2.93,3.49,4.08,1.0452,,1.0452,2.12
2010-02-19,0.25,1.39,1.7,2.58,2.95,3.5,4.07,1.042,,1.042,2.1100000000000003
2010-02-22,0.25,1.38,1.69,2.58,2.95,3.5,4.09,1.0428,,1.0428,2.12
2010-02-23,0.25,1.33,1.64,2.51,2.88,3.43,4.03,1.0517,,1.0517,2.1
2010-02-24,0.25,1.34,1.65,2.54,2.91,3.45,4.05,1.055,,1.055,2.1100000000000003
2010-02-25,0.25,1.28,1.6,2.49,2.85,3.4,4.02,1.0675,,1.0675,2.12
2010-02-26,0.25,1.28,1.59,2.49,2.85,3.39,4.02,1.0526,,1.0526,2.1100000000000003
2010-03-01,0.25,1.35,1.67,2.52,2.88,3.4,4.02,1.0421,,1.0421,2.05
2010-03-02,0.25,1.37,1.68,2.53,2.88,3.39,4.0,1.0326,,1.0326,2.02
2010-03-03,0.25,1.46,1.77,2.6,2.93,3.42,4.01,1.0287,,1.0287,1.96
2010-03-04,0.25,1.47,1.77,2.59,2.91,3.42,4.01,1.0309,,1.0309,1.95
2010-03-05,0.25,1.51,1.82,2.76,2.96,3.47,4.06,1.0286,,1.0286,1.9600000000000002
2010-03-08,0.25,1.54,1.85,2.79,2.99,3.51,4.1,1.0286,,1.0286,1.9699999999999998
2010-03-09,0.25,1.52,1.83,2.79,3.0,3.51,4.11,1.0251,,1.0251,1.9899999999999998
2010-03-10,0.25,1.53,1.85,2.81,3.02,3.53,4.12,1.0243,,1.0243,1.9999999999999998
2010-03-11,0.25,1.52,1.84,2.79,2.99,3.5,4.08,1.0265,,1.0265,1.98
2010-03-12,0.25,1.58,1.89,2.83,3.03,3.53,4.09,1.0187,,1.0187,1.9499999999999997
2010-03-15,0.25,1.56,1.87,2.79,2.99,3.49,4.06,1.0217,,1.0217,1.9300000000000002
2010-03-16,0.25,1.54,1.85,2.75,2.95,3.44,4.02,1.0148,,1.0148,1.9
2010-03-17,0.25,1.59,1.9,2.79,2.99,3.47,4.04,1.0113,,1.0113,1.8800000000000001
2010-03-18,0.25,1.55,1.86,2.76,2.96,3.45,4.02,1.0139,,1.0139,1.9000000000000001
2010-03-19,0.25,1.64,1.94,2.82,3.01,3.49,4.05,1.0155,,1.0155,1.8500000000000003
2010-03-22,0.25,1.61,1.91,2.78,2.98,3.45,4.03,1.0193,,1.0193,1.84
2010-03-23,0.25,1.63,1.93,2.8,2.99,3.47,4.03,1.0178,,1.0178,1.8400000000000003
2010-03-24,0.25,1.69,1.99,2.86,3.06,3.54,4.09,1.0267,,1.0267,1.85
2010-03-25,0.25,1.69,1.98,2.86,3.06,3.54,4.08,1.0188,,1.0188,1.85
2010-03-26,0.25,1.69,1.99,2.86,3.07,3.55,4.08,1.0285,,1.0285,1.8599999999999999
2010-03-29,0.25,1.71,2.01,2.9,3.11,3.57,4.1,1.0203,,1.0203,1.8599999999999999
2010-03-30,0.25,1.73,2.03,2.92,3.12,3.58,4.1,1.0188,,1.0188,1.85
2010-03-31,0.25,1.73,2.03,2.9,3.1,3.56,4.07,1.0156,,1.0156,1.83
2010-04-01,0.25,1.72,2.02,2.89,3.09,3.55,4.05,1.0075,,1.0075,1.8299999999999998
2010-04-02,0.25,,,,,,,,,,
2010-04-05,0.25,1.83,2.13,3.02,3.22,3.66,4.12,1.0025,,1.0025,1.83
2010-04-06,0.25,1.85,2.15,3.04,3.23,3.68,4.11,1.0001,,1.0001,1.83
2010-04-07,0.25,1.78,2.08,2.98,3.18,3.62,4.07,1.003,,1.003,1.84
2010-04-08,0.25,1.85,2.15,3.05,3.25,3.67,4.1,1.002,,1.002,1.8199999999999998
2010-04-09,0.25,1.84,2.13,3.04,3.24,3.65,4.06,1.0055,,1.0055,1.8099999999999998
2010-04-12,0.25,1.86,2.15,3.06,3.25,3.66,4.06,1.0015,,1.0015,1.8
2010-04-13,0.25,1.9,2.45,3.1,3.3,3.68,4.08,1.0028,,1.0028,1.7800000000000002
2010-04-14,0.25,1.93,2.49,3.12,3.32,3.71,4.11,0.9961,,0.9961,1.78
2010-04-15,0.25,1.94,2.49,3.14,3.33,3.72,4.1,1.0014,,1.0014,1.7800000000000002
2010-04-16,0.25,1.86,2.42,3.09,3.28,3.68,4.08,1.0148,,1.0148,1.82
2010-04-19,0.25,1.83,2.39,3.06,3.26,3.65,4.06,1.0201,,1.0201,1.8199999999999998
2010-04-20,0.25,2.01,2.56,3.19,3.36,3.7,4.07,0.9986,,0.9986,1.6900000000000004
2010-04-21,0.25,2.05,2.58,3.2,3.37,3.72,4.06,0.9984,,0.9984,1.6700000000000004
2010-04-22,0.25,2.02,2.55,3.16,3.34,3.72,4.09,1.0013,,1.0013,1.7000000000000002
2010-04-23,0.25,1.98,2.51,3.11,3.3,3.69,4.07,1.0027,,1.0027,1.71
2010-04-26,0.25,1.98,2.5,3.09,3.29,3.68,4.06,1.0009,,1.0009,1.7000000000000002
2010-04-27,0.25,1.91,2.42,3.01,3.21,3.6,4.01,1.0173,,1.0173,1.6900000000000002
2010-04-28,0.25,1.97,2.49,3.09,3.28,3.66,4.04,1.0128,,1.0128,1.6900000000000002
2010-04-29,0.25,1.96,2.49,3.08,3.28,3.72,4.05,1.0054,,1.0054,1.7600000000000002
2010-04-30,0.25,1.9,2.42,2.99,3.19,3.65,4.01,1.0116,,1.0116,1.75
2010-05-03,0.25,1.88,2.39,2.98,3.18,3.64,4.0,1.0134,,1.0134,1.7600000000000002
2010-05-04,0.25,1.75,2.26,2.85,3.06,3.55,3.95,1.0216,,1.0216,1.7999999999999998
2010-05-05,0.25,1.72,2.24,2.83,3.05,3.54,3.93,1.0266,,1.0266,1.82
2010-05-06,0.25,1.76,2.14,2.74,2.96,3.47,3.87,1.0437,,1.0437,1.7100000000000002
2010-05-07,0.25,1.81,2.19,2.8,3.02,3.5,3.88,1.0431,,1.0431,1.69
2010-05-10,0.25,1.93,2.3,2.91,3.12,3.58,3.93,1.0246,,1.0246,1.6500000000000001
2010-05-11,0.25,1.96,2.34,2.93,3.14,3.58,3.93,1.0195,,1.0195,1.62
2010-05-12,0.25,2.01,2.38,2.96,3.16,3.59,3.94,1.0201,,1.0201,1.58
2010-05-13,0.25,1.94,2.31,2.87,3.07,3.51,3.87,1.0149,,1.0149,1.5699999999999998
2010-05-14,0.25,1.82,2.19,2.76,2.96,3.43,3.82,1.0344,,1.0344,1.61
2010-05-17,0.25,1.87,2.24,2.81,3.02,3.5,3.88,1.0405,,1.0405,1.63
2010-05-18,0.25,1.78,2.15,2.71,2.92,3.4,3.82,1.033,,1.033,1.6199999999999999
2010-05-19,0.25,1.75,2.13,2.69,2.91,3.4,3.81,1.0515,,1.0515,1.65
2010-05-20,0.25,1.63,2.01,2.57,2.79,3.32,3.75,1.0659,,1.0659,1.69
2010-05-21,0.25,1.69,2.07,2.62,2.83,3.36,3.77,1.057,,1.057,1.67
2010-05-24,0.25,,,,,,,,,,
2010-05-25,0.25,1.59,1.97,2.52,2.72,3.26,3.7,1.0778,,1.0778,1.6699999999999997
2010-05-26,0.25,1.62,2.0,2.55,2.75,3.25,3.68,1.0651,,1.0651,1.63
2010-05-27,0.25,1.78,2.17,2.71,2.9,3.37,3.75,1.0496,,1.0496,1.59
2010-05-28,0.25,1.72,2.1,2.64,2.84,3.3,3.71,1.0499,,1.0499,1.5799999999999998
2010-05-31,0.25,1.84,2.22,2.75,2.93,3.36,3.73,1.0462,,1.0462,1.5199999999999998
2010-06-01,0.5,1.73,2.11,2.61,2.81,3.29,3.71,1.0479,,1.0479,1.56
2010-06-02,0.5,1.76,2.15,2.68,2.89,3.38,3.77,1.0404,,1.0404,1.6199999999999999
2010-06-03,0.5,1.76,2.14,2.69,2.9,3.39,3.78,1.0416,,1.0416,1.6300000000000001
2010-06-04,0.5,1.62,1.99,2.55,2.77,3.28,3.71,1.0516,,1.0516,1.6599999999999997
2010-06-07,0.5,1.63,2.01,2.58,2.8,3.3,3.71,1.054,,1.054,1.67
2010-06-08,0.5,1.67,2.05,2.61,2.83,3.32,3.73,1.0518,,1.0518,1.65
2010-06-09,0.5,1.72,2.1,2.65,2.87,3.35,3.76,1.0395,,1.0395,1.6300000000000001
2010-06-10,0.5,1.82,2.2,2.76,2.97,3.43,3.83,1.0337,,1.0337,1.61
2010-06-11,0.5,1.78,2.17,2.73,2.94,3.41,3.81,1.0333,,1.0333,1.6300000000000001
2010-06-14,0.5,1.81,2.2,2.76,2.97,3.44,3.84,1.0253,,1.0253,1.63
2010-06-15,0.5,1.83,2.21,2.76,2.97,3.42,3.83,1.0288,,1.0288,1.5899999999999999
2010-06-16,0.5,1.77,2.15,2.7,2.91,3.36,3.78,1.0236,,1.0236,1.5899999999999999
2010-06-17,0.5,1.72,2.1,2.63,2.85,3.31,3.75,1.0284,,1.0284,1.59
2010-06-18,0.5,1.74,2.12,2.65,2.87,3.32,3.76,1.0238,,1.0238,1.5799999999999998
2010-06-21,0.5,1.74,2.11,2.65,2.87,3.32,3.76,1.0199,,1.0199,1.5799999999999998
2010-06-22,0.5,1.69,2.07,2.59,2.8,3.25,3.71,1.0201,,1.0201,1.56
2010-06-23,0.5,1.61,1.99,2.53,2.75,3.23,3.69,1.0434,,1.0434,1.6199999999999999
2010-06-24,0.5,1.57,1.95,2.5,2.73,3.23,3.7,1.0432,,1.0432,1.66
2010-06-25,0.5,1.55,1.92,2.48,2.7,3.19,3.68,1.037,,1.037,1.64
2010-06-28,0.5,1.5,1.87,2.43,2.66,3.16,3.68,1.0337,,1.0337,1.6600000000000001
2010-06-29,0.5,1.38,1.75,2.33,2.57,3.09,3.65,1.0529,,1.0529,1.71
2010-06-30,0.5,1.39,1.75,2.32,2.56,3.08,3.65,1.0606,,1.0606,1.6900000000000002
2010-07-01,0.5,,,,,,,,,,
2010-07-02,0.5,1.43,1.8,2.36,2.59,3.1,3.65,1.0649,,1.0649,1.6700000000000002
2010-07-05,0.5,1.41,1.77,2.33,2.56,3.07,3.63,1.066,,1.066,1.66
2010-07-06,0.5,1.42,1.77,2.34,2.57,3.07,3.64,1.0498,,1.0498,1.65
2010-07-07,0.5,1.49,1.84,2.44,2.67,3.16,3.69,1.0527,,1.0527,1.6700000000000002
2010-07-08,0.5,1.5,1.86,2.47,2.7,3.19,3.72,1.0446,,1.0446,1.69
2010-07-09,0.5,1.71,1.93,2.54,2.77,3.23,3.75,1.0328,,1.0328,1.52
2010-07-12,0.5,1.68,1.91,2.51,2.74,3.21,3.75,1.0379,,1.0379,1.53
2010-07-13,0.5,1.72,1.94,2.56,2.78,3.27,3.78,1.0284,,1.0284,1.55
2010-07-14,0.5,1.71,1.93,2.54,2.76,3.26,3.78,1.0306,,1.0306,1.5499999999999998
2010-07-15,0.5,1.66,1.88,2.49,2.72,3.23,3.77,1.0403,,1.0403,1.57
2010-07-16,0.5,1.56,1.78,2.39,2.62,3.16,3.72,1.0537,,1.0537,1.6
2010-07-19,0.5,1.52,1.75,2.37,2.6,3.16,3.74,1.0559,,1.0559,1.6400000000000001
2010-07-20,0.75,1.58,1.8,2.41,2.65,3.2,3.76,1.0526,,1.0526,1.62
2010-07-21,0.75,1.52,1.73,2.35,2.59,3.15,3.73,1.0427,,1.0427,1.63
2010-07-22,0.75,1.55,1.77,2.4,2.64,3.21,3.77,1.0376,,1.0376,1.66
2010-07-23,0.75,1.59,1.8,2.43,2.66,3.23,3.78,1.0373,,1.0373,1.64
2010-07-26,0.75,1.6,1.82,2.44,2.67,3.23,3.77,1.0312,,1.0312,1.63
2010-07-27,0.75,1.64,1.85,2.47,2.7,3.26,3.8,1.0357,,1.0357,1.6199999999999999
2010-07-28,0.75,1.6,1.82,2.44,2.66,3.22,3.77,1.0357,,1.0357,1.62
2010-07-29,0.75,1.53,1.75,2.36,2.59,3.17,3.75,1.037,,1.037,1.64
2010-07-30,0.75,1.46,1.68,2.29,2.52,3.11,3.69,1.029,,1.029,1.65
2010-08-02,0.75,,,,,,,,,,
2010-08-03,0.75,1.44,1.66,2.25,2.48,3.1,3.69,1.0225,,1.0225,1.6600000000000001
2010-08-04,0.75,1.54,1.76,2.35,2.58,3.17,3.72,1.0185,,1.0185,1.63
2010-08-05,0.75,1.52,1.73,2.32,2.54,3.11,3.67,1.0158,,1.0158,1.5899999999999999
2010-08-06,0.75,1.44,1.65,2.25,2.47,3.07,3.65,1.0273,,1.0273,1.63
2010-08-09,0.75,1.45,1.65,2.25,2.47,3.07,3.65,1.0266,,1.0266,1.6199999999999999
2010-08-10,0.75,1.44,1.81,2.21,2.43,3.03,3.63,1.0348,,1.0348,1.5899999999999999
2010-08-11,0.75,1.34,1.7,2.13,2.35,2.97,3.6,1.0456,,1.0456,1.6300000000000001
2010-08-12,0.75,1.36,1.72,2.17,2.39,3.01,3.63,1.0434,,1.0434,1.6499999999999997
2010-08-13,0.75,1.37,1.74,2.17,2.39,2.98,3.6,1.0402,,1.0402,1.6099999999999999
2010-08-16,0.75,1.35,1.71,2.13,2.34,2.93,3.55,1.0432,,1.0432,1.58
2010-08-17,0.75,1.39,1.75,2.18,2.39,2.96,3.57,1.0312,,1.0312,1.57
2010-08-18,0.75,1.39,1.74,2.16,2.36,2.94,3.55,1.0289,,1.0289,1.55
2010-08-19,0.75,1.37,1.7,2.22,2.33,2.92,3.52,1.0399,,1.0399,1.5499999999999998
2010-08-20,0.75,1.3,1.63,2.19,2.3,2.92,3.53,1.05,,1.05,1.6199999999999999
2010-08-23,0.75,1.25,1.56,2.14,2.25,2.88,3.53,1.0514,,1.0514,1.63
2010-08-24,0.75,1.2,1.5,2.06,2.18,2.82,3.5,1.0563,,1.0563,1.6199999999999999
2010-08-25,0.75,1.23,1.53,2.08,2.19,2.83,3.47,1.0642,,1.0642,1.6
2010-08-26,0.75,1.24,1.52,2.06,2.17,2.8,3.43,1.0546,,1.0546,1.5599999999999998
2010-08-27,0.75,1.3,1.59,2.15,2.26,2.87,3.49,1.0546,,1.0546,1.57
2010-08-30,0.75,1.25,1.53,2.06,2.17,2.78,3.43,1.0562,,1.0562,1.5299999999999998
2010-08-31,0.75,1.21,1.49,2.05,2.16,2.78,3.44,1.0639,,1.0639,1.5699999999999998
2010-09-01,0.75,1.26,1.54,2.1,2.21,2.85,3.5,1.0497,,1.0497,1.59
2010-09-02,0.75,1.28,1.55,2.11,2.22,2.87,3.52,1.052,,1.052,1.59
2010-09-03,0.75,1.37,1.65,2.2,2.31,2.95,3.57,1.0411,,1.0411,1.58
2010-09-06,0.75,,,,,,,,,,
2010-09-07,0.75,1.27,1.54,2.07,2.18,2.81,3.47,1.0427,,1.0427,1.54
2010-09-08,1.0,1.41,1.67,2.19,2.3,2.92,3.53,1.0359,,1.0359,1.51
2010-09-09,1.0,1.47,1.71,2.24,2.35,2.97,3.56,1.0328,,1.0328,1.5000000000000002
2010-09-10,1.0,1.46,1.7,2.24,2.34,2.97,3.55,1.0358,,1.0358,1.5100000000000002
2010-09-13,1.0,1.45,1.69,2.22,2.32,2.95,3.54,1.0279,,1.0279,1.5000000000000002
2010-09-14,1.0,1.46,1.69,2.22,2.32,2.94,3.52,1.0222,,1.0222,1.48
2010-09-15,1.0,1.49,1.72,2.25,2.34,2.96,3.54,1.0282,,1.0282,1.47
2010-09-16,1.0,1.51,1.74,2.26,2.35,2.97,3.55,1.0274,,1.0274,1.4600000000000002
2010-09-17,1.0,1.47,1.7,2.22,2.31,2.93,3.5,1.0331,,1.0331,1.4600000000000002
2010-09-20,1.0,1.5,1.73,2.24,2.33,2.94,3.5,1.0281,,1.0281,1.44
2010-09-21,1.0,1.45,1.68,2.18,2.27,2.89,3.48,1.0315,,1.0315,1.4400000000000002
2010-09-22,1.0,1.41,1.63,2.14,2.23,2.87,3.43,1.0327,,1.0327,1.4600000000000002
2010-09-23,1.0,1.41,1.62,2.11,2.21,2.83,3.41,1.031,,1.031,1.4200000000000002
2010-09-24,1.0,1.47,1.68,2.16,2.26,2.86,3.42,1.0263,,1.0263,1.39
2010-09-27,1.0,1.42,1.62,2.09,2.19,2.8,3.38,1.026,,1.026,1.38
2010-09-28,1.0,1.39,1.59,2.04,2.13,2.74,3.33,1.0306,,1.0306,1.3500000000000003
2010-09-29,1.0,1.39,1.58,2.01,2.11,2.74,3.33,1.03,,1.03,1.3500000000000003
2010-09-30,1.0,1.36,1.56,2.01,2.11,2.75,3.35,1.0298,,1.0298,1.39
2010-10-01,1.0,1.37,1.56,2.03,2.13,2.79,3.39,1.0215,,1.0215,1.42
2010-10-04,1.0,1.36,1.55,1.99,2.09,2.75,3.37,1.0234,,1.0234,1.39
2010-10-05,1.0,1.36,1.55,2.0,2.1,2.77,3.39,1.0168,,1.0168,1.41
2010-10-06,1.0,1.35,1.54,1.97,2.07,2.74,3.38,1.0073,,1.0073,1.3900000000000001
2010-10-07,1.0,1.33,1.52,1.94,2.05,2.75,3.42,1.0166,,1.0166,1.42
2010-10-08,1.0,1.31,1.5,1.87,1.98,2.68,3.4,1.0136,,1.0136,1.37
2010-10-11,1.0,,,,,,,,,,
2010-10-12,1.0,1.34,1.52,1.9,2.01,2.72,3.43,1.011,,1.011,1.3800000000000001
2010-10-13,1.0,1.39,1.55,1.94,2.05,2.73,3.44,1.003,,1.003,1.34
2010-10-14,1.0,1.4,1.56,1.97,2.08,2.76,3.45,1.0036,,1.0036,1.3599999999999999
2010-10-15,1.0,1.4,1.56,1.98,2.09,2.79,3.49,1.0108,,1.0108,1.3900000000000001
2010-10-18,1.0,1.41,1.55,1.95,2.06,2.76,3.48,1.0149,,1.0149,1.3499999999999999
2010-10-19,1.0,1.34,1.47,1.85,1.96,2.71,3.45,1.0298,,1.0298,1.3699999999999999
2010-10-20,1.0,1.37,1.5,1.91,2.02,2.75,3.46,1.0245,,1.0245,1.38
2010-10-21,1.0,1.39,1.52,1.93,2.23,2.76,3.44,1.0233,,1.0233,1.3699999999999999
2010-10-22,1.0,1.39,1.52,1.91,2.21,2.74,3.44,1.0263,,1.0263,1.3500000000000003
2010-10-25,1.0,1.39,1.52,1.91,2.22,2.74,3.43,1.0198,,1.0198,1.3500000000000003
2010-10-26,1.0,1.42,1.56,1.99,2.3,2.82,3.46,1.0223,,1.0223,1.4
2010-10-27,1.0,1.45,1.59,2.06,2.38,2.89,3.5,1.032,,1.032,1.4400000000000002
2010-10-28,1.0,1.43,1.57,2.03,2.35,2.87,3.48,1.0202,,1.0202,1.4400000000000002
2010-10-29,1.0,1.41,1.54,1.97,2.29,2.8,3.44,1.0188,,1.0188,1.39
2010-11-01,1.0,1.41,1.54,2.0,2.32,2.83,3.47,1.0136,,1.0136,1.4200000000000002
2010-11-02,1.0,1.42,1.56,2.04,2.36,2.88,3.48,1.0099,,1.0099,1.46
2010-11-03,1.0,1.42,1.55,2.02,2.34,2.87,3.49,1.0092,,1.0092,1.4500000000000002
2010-11-04,1.0,1.41,1.54,1.98,2.29,2.81,3.47,1.0024,,1.0024,1.4000000000000001
2010-11-05,1.0,1.47,1.6,2.05,2.35,2.85,3.49,1.0015,,1.0015,1.3800000000000001
2010-11-08,1.0,1.52,1.66,2.1,2.39,2.89,3.5,1.0022,,1.0022,1.37
2010-11-09,1.0,1.6,1.74,2.2,2.48,2.97,3.57,1.0013,,1.0013,1.37
2010-11-10,1.0,1.57,1.73,2.2,2.48,2.98,3.59,1.0017,,1.0017,1.41
2010-11-11,1.0,,,,,,,,,,
2010-11-12,1.0,1.58,1.75,2.27,2.54,3.02,3.63,1.008,,1.008,1.44
2010-11-15,1.0,1.62,1.83,2.38,2.66,3.14,3.71,1.0065,,1.0065,1.52
2010-11-16,1.0,1.57,1.76,2.3,2.59,3.07,3.68,1.0231,,1.0231,1.4999999999999998
2010-11-17,1.0,1.58,1.77,2.32,2.6,3.1,3.67,1.0207,,1.0207,1.52
2010-11-18,1.0,1.63,1.82,2.37,2.64,3.12,3.66,1.0174,,1.0174,1.4900000000000002
2010-11-19,1.0,1.64,1.85,2.4,2.68,3.14,3.62,1.0208,,1.0208,1.5000000000000002
2010-11-22,1.0,1.6,1.8,2.32,2.6,3.08,3.58,1.0187,,1.0187,1.48
2010-11-23,1.0,1.66,1.85,2.37,2.65,3.11,3.6,1.0245,,1.0245,1.45
2010-11-24,1.0,1.74,1.94,2.48,2.75,3.19,3.65,1.0108,,1.0108,1.45
2010-11-25,1.0,1.73,1.93,2.45,2.73,3.16,3.63,1.0083,,1.0083,1.4300000000000002
2010-11-26,1.0,1.67,1.87,2.4,2.67,3.11,3.57,1.0191,,1.0191,1.44
2010-11-29,1.0,1.66,1.86,2.38,2.66,3.08,3.52,1.0227,,1.0227,1.4200000000000002
2010-11-30,1.0,1.62,1.83,2.35,2.63,3.07,3.48,1.0264,,1.0264,1.4499999999999997
2010-12-01,1.0,1.67,1.9,2.44,2.72,3.17,3.58,1.016,,1.016,1.5
2010-12-02,1.0,1.68,1.91,2.47,2.75,3.2,3.6,1.0046,,1.0046,1.5200000000000002
2010-12-03,1.0,1.63,1.86,2.42,2.72,3.19,3.64,1.006,,1.006,1.56
2010-12-06,1.0,1.56,1.78,2.32,2.62,3.12,3.6,1.0058,,1.0058,1.56
2010-12-07,1.0,1.62,1.85,2.39,2.74,3.23,3.68,1.0093,,1.0093,1.6099999999999999
2010-12-08,1.0,1.68,1.9,2.49,2.79,3.25,3.68,1.0099,,1.0099,1.57
2010-12-09,1.0,1.67,1.89,2.48,2.78,3.25,3.69,1.0098,,1.0098,1.58
2010-12-10,1.0,1.72,1.95,2.56,2.86,3.31,3.71,1.0093,,1.0093,1.59
2010-12-13,1.0,1.66,1.89,2.49,2.78,3.24,3.66,1.0046,,1.0046,1.5800000000000003
2010-12-14,1.0,1.72,1.96,2.58,2.88,3.34,3.75,1.0041,,1.0041,1.6199999999999999
2010-12-15,1.0,1.72,1.95,2.56,2.87,3.3,3.74,1.0035,,1.0035,1.5799999999999998
2010-12-16,1.0,1.68,1.9,2.48,2.79,3.26,3.68,1.0056,,1.0056,1.5799999999999998
2010-12-17,1.0,1.63,1.85,2.39,2.71,3.18,3.6,1.0124,,1.0124,1.5500000000000003
2010-12-20,1.0,1.63,1.83,2.38,2.69,3.17,3.58,1.0178,,1.0178,1.54
2010-12-21,1.0,1.62,1.83,2.38,2.68,3.14,3.55,1.0175,,1.0175,1.52
2010-12-22,1.0,1.66,1.87,2.42,2.72,3.17,3.56,1.0148,,1.0148,1.51
2010-12-23,1.0,1.69,1.9,2.45,2.74,3.18,3.56,1.0095,,1.0095,1.4900000000000002
2010-12-24,1.0,1.69,1.9,2.44,2.74,3.17,3.56,1.0064,,1.0064,1.48
2010-12-27,1.0,,,,,,,,,,
2010-12-28,1.0,,,,,,,,,,
2010-12-29,1.0,1.69,1.9,2.45,2.73,3.16,3.54,1.0003,,1.0003,1.4700000000000002
2010-12-30,1.0,1.71,1.92,2.46,2.74,3.16,3.55,1.0009,,1.0009,1.4500000000000002
2010-12-31,1.0,1.67,1.87,2.41,2.7,3.11,3.52,0.9946,,0.9946,1.44
2011-01-03,1.0,,,,,,,,,,
2011-01-04,1.0,1.7,1.9,2.46,2.74,3.17,3.57,0.9986,,0.9986,1.47
2011-01-05,1.0,1.76,1.97,2.56,2.85,3.27,3.66,0.9947,,0.9947,1.51
2011-01-06,1.0,1.74,1.95,2.51,2.8,3.22,3.64,0.9954,,0.9954,1.4800000000000002
2011-01-07,1.0,1.71,1.92,2.46,2.75,3.18,3.61,0.9934,,0.9934,1.4700000000000002
2011-01-10,1.0,1.7,1.91,2.46,2.75,3.17,3.6,0.9925,,0.9925,1.47
2011-01-11,1.0,1.73,1.94,2.51,2.8,3.22,3.64,0.9903,,0.9903,1.4900000000000002
2011-01-12,1.0,1.75,1.96,2.53,2.82,3.26,3.68,0.9864,,0.9864,1.5099999999999998
2011-01-13,1.0,1.77,1.98,2.54,2.82,3.25,3.67,0.9868,,0.9868,1.48
2011-01-14,1.0,1.79,1.99,2.56,2.84,3.27,3.69,0.9904,,0.9904,1.48
2011-01-17,1.0,1.79,1.99,2.56,2.83,3.25,3.68,0.9862,,0.9862,1.46
2011-01-18,1.0,1.76,1.98,2.58,2.85,3.27,3.71,0.9911,,0.9911,1.51
2011-01-19,1.0,1.68,1.91,2.52,2.79,3.23,3.69,0.9939,,0.9939,1.55
2011-01-20,1.0,1.71,1.94,2.56,2.85,3.3,3.74,1.0001,,1.0001,1.5899999999999999
2011-01-21,1.0,1.72,1.95,2.6,2.89,3.32,3.74,0.9945,,0.9945,1.5999999999999999
2011-01-24,1.0,1.72,1.95,2.59,2.88,3.31,3.75,0.9934,,0.9934,1.59
2011-01-25,1.0,1.67,1.91,2.55,2.84,3.27,3.72,0.9986,,0.9986,1.6
2011-01-26,1.0,1.67,1.91,2.56,2.85,3.31,3.75,0.9953,,0.9953,1.6400000000000001
2011-01-27,1.0,1.72,1.88,2.53,2.83,3.28,3.72,0.9941,,0.9941,1.5599999999999998
2011-01-28,1.0,1.67,1.84,2.49,2.79,3.24,3.71,0.999,,0.999,1.5700000000000003
2011-01-31,1.0,1.67,1.84,2.5,2.8,3.27,3.73,1.0022,,1.0022,1.6
2011-02-01,1.0,1.71,1.88,2.57,2.87,3.34,3.77,0.9922,,0.9922,1.63
2011-02-02,1.0,1.74,1.92,2.62,2.92,3.38,3.79,0.9883,,0.9883,1.64
2011-02-03,1.0,1.77,1.95,2.66,2.97,3.42,3.8,0.9901,,0.9901,1.65
2011-02-04,1.0,1.84,2.03,2.74,3.03,3.46,3.82,0.9901,,0.9901,1.6199999999999999
2011-02-07,1.0,1.83,2.02,2.71,3.01,3.43,3.8,0.9886,,0.9886,1.6
